unix,date,symbol,open,high,low,close,Volume LINK,Volume USDT,tradecount
1611244800000,2021-01-21 16:00:00,LINK/USDT,19.50950000,20.06290000,19.12000000,19.23250000,828190.98000000,16215870.49969100,24145
1611241200000,2021-01-21 15:00:00,LINK/USDT,19.55940000,19.98370000,19.45460000,19.51590000,570441.17000000,11252495.72558000,15160
1611237600000,2021-01-21 14:00:00,LINK/USDT,19.98070000,20.07990000,19.36680000,19.56280000,870177.29000000,17121490.30836200,25070
1611234000000,2021-01-21 13:00:00,LINK/USDT,20.33680000,20.54840000,19.93000000,19.98030000,559339.45000000,11331580.00584400,42259
1611230400000,2021-01-21 12:00:00,LINK/USDT,19.61460000,20.40990000,19.37650000,20.33960000,1426209.03000000,28467280.86221500,43759
1611226800000,2021-01-21 11:00:00,LINK/USDT,19.79720000,19.92290000,19.52360000,19.61460000,491704.74000000,9702660.90550600,17437
1611223200000,2021-01-21 10:00:00,LINK/USDT,19.72670000,20.03680000,19.30010000,19.79610000,722897.74000000,14236152.73668100,26173
1611219600000,2021-01-21 09:00:00,LINK/USDT,19.84370000,20.04580000,19.30340000,19.73210000,816012.79000000,16067457.11955400,25250
1611216000000,2021-01-21 08:00:00,LINK/USDT,20.73040000,20.77180000,19.77240000,19.84890000,807611.33000000,16326552.93357900,26516
1611212400000,2021-01-21 07:00:00,LINK/USDT,21.06540000,21.22490000,20.42000000,20.73040000,491416.55000000,10232260.16837100,15904
1611208800000,2021-01-21 06:00:00,LINK/USDT,21.06570000,21.29750000,20.95490000,21.06040000,244128.47000000,5157709.28930200,7618
1611205200000,2021-01-21 05:00:00,LINK/USDT,20.74540000,21.10890000,20.62680000,21.05780000,334952.57000000,6988679.96783200,12544
1611201600000,2021-01-21 04:00:00,LINK/USDT,21.48870000,21.56200000,20.61560000,20.74530000,450063.86000000,9493871.50228700,13060
1611198000000,2021-01-21 03:00:00,LINK/USDT,21.35420000,21.65000000,21.09540000,21.48830000,601829.27000000,12899687.34567000,29587
1611194400000,2021-01-21 02:00:00,LINK/USDT,21.39540000,21.49400000,21.16930000,21.35530000,370356.59000000,7908481.95177200,20315
1611190800000,2021-01-21 01:00:00,LINK/USDT,21.75070000,21.82120000,21.26520000,21.38830000,420717.92000000,9047512.17659700,10905
1611187200000,2021-01-21 00:00:00,LINK/USDT,21.84210000,22.03070000,21.46820000,21.75070000,477959.36000000,10387929.31503800,14174
1611183600000,2021-01-20 23:00:00,LINK/USDT,21.46780000,21.97880000,21.30000000,21.84820000,501522.19000000,10883816.14208600,14404
1611180000000,2021-01-20 22:00:00,LINK/USDT,21.18910000,21.55070000,21.07760000,21.46940000,222728.89000000,4747274.75687800,7949
1611176400000,2021-01-20 21:00:00,LINK/USDT,21.11380000,21.21200000,20.72260000,21.19650000,381196.08000000,7993293.53465500,11448
1611172800000,2021-01-20 20:00:00,LINK/USDT,21.30400000,21.58610000,21.06050000,21.12200000,671451.99000000,14295855.59369400,19412
1611169200000,2021-01-20 19:00:00,LINK/USDT,20.69770000,21.30850000,20.51630000,21.29100000,497947.27000000,10401711.01350900,15998
1611165600000,2021-01-20 18:00:00,LINK/USDT,20.51430000,20.81160000,20.43410000,20.70580000,378589.09000000,7807902.72501800,13700
1611162000000,2021-01-20 17:00:00,LINK/USDT,20.42250000,20.52710000,20.20670000,20.52020000,374731.04000000,7626970.22827400,13607
1611158400000,2021-01-20 16:00:00,LINK/USDT,19.62220000,20.48660000,19.21530000,20.42960000,1183151.51000000,23593855.35681800,33786
1611154800000,2021-01-20 15:00:00,LINK/USDT,20.05080000,20.16030000,19.55000000,19.63330000,395264.76000000,7848534.63873000,12136
1611151200000,2021-01-20 14:00:00,LINK/USDT,20.13080000,20.41890000,19.98800000,20.05480000,465576.60000000,9391910.40686700,12935
1611147600000,2021-01-20 13:00:00,LINK/USDT,19.76570000,20.21880000,19.31880000,20.12920000,584739.64000000,11571240.32842300,18988
1611144000000,2021-01-20 12:00:00,LINK/USDT,19.61890000,19.83890000,19.06450000,19.76770000,935938.59000000,18223645.64410500,29424
1611140400000,2021-01-20 11:00:00,LINK/USDT,20.21000000,20.30000000,19.40000000,19.62060000,896353.30000000,17661828.93163200,24102
1611136800000,2021-01-20 10:00:00,LINK/USDT,20.19820000,20.30000000,19.77000000,20.21180000,753733.05000000,15077412.78976200,21708
1611133200000,2021-01-20 09:00:00,LINK/USDT,20.67500000,20.75230000,20.02870000,20.20120000,706888.18000000,14378073.81387300,15632
1611129600000,2021-01-20 08:00:00,LINK/USDT,20.77430000,20.88750000,20.57060000,20.67250000,305097.56000000,6321225.78912400,8290
1611126000000,2021-01-20 07:00:00,LINK/USDT,20.52870000,21.05850000,20.45990000,20.77950000,396359.55000000,8267847.42976400,10897
1611122400000,2021-01-20 06:00:00,LINK/USDT,20.56000000,20.80930000,20.44100000,20.51990000,410307.83000000,8468330.37912200,8981
1611118800000,2021-01-20 05:00:00,LINK/USDT,20.42870000,20.62660000,20.25000000,20.56000000,352992.75000000,7217884.14600400,8802
1611115200000,2021-01-20 04:00:00,LINK/USDT,20.21640000,20.48420000,19.95880000,20.42560000,532300.59000000,10783965.14882200,16912
1611111600000,2021-01-20 03:00:00,LINK/USDT,20.97140000,21.05110000,20.08910000,20.22050000,568559.92000000,11672565.04198200,15640
1611108000000,2021-01-20 02:00:00,LINK/USDT,20.84710000,21.06560000,20.58410000,20.97140000,355991.62000000,7402139.11245100,9016
1611104400000,2021-01-20 01:00:00,LINK/USDT,21.10030000,21.14060000,20.69230000,20.84980000,226920.37000000,4742442.74307200,9701
1611100800000,2021-01-20 00:00:00,LINK/USDT,20.54370000,21.13390000,20.41410000,21.09980000,355889.52000000,7394387.85913500,15643
1611097200000,2021-01-19 23:00:00,LINK/USDT,21.20520000,21.24090000,20.52470000,20.55570000,304604.85000000,6364060.70483700,8816
1611093600000,2021-01-19 22:00:00,LINK/USDT,21.29510000,21.46000000,21.02480000,21.20000000,230140.40000000,4881370.17113800,7416
1611090000000,2021-01-19 21:00:00,LINK/USDT,21.08630000,21.47410000,20.94090000,21.30210000,437355.50000000,9307466.62128200,11464
1611086400000,2021-01-19 20:00:00,LINK/USDT,20.73470000,21.17260000,20.50760000,21.07620000,535341.68000000,11198759.10540300,12545
1611082800000,2021-01-19 19:00:00,LINK/USDT,20.96070000,21.23210000,20.37740000,20.74320000,611963.84000000,12763039.60626500,22161
1611079200000,2021-01-19 18:00:00,LINK/USDT,21.83180000,21.84080000,20.75120000,20.96670000,544030.62000000,11583238.96234500,18429
1611075600000,2021-01-19 17:00:00,LINK/USDT,21.58070000,21.93950000,21.56240000,21.83550000,311093.04000000,6771120.10116000,10965
1611072000000,2021-01-19 16:00:00,LINK/USDT,21.66490000,21.87560000,21.45000000,21.58350000,311096.16000000,6729762.52678000,12589
1611068400000,2021-01-19 15:00:00,LINK/USDT,21.63860000,21.74760000,21.27620000,21.66890000,442153.02000000,9499992.79980800,16508
1611064800000,2021-01-19 14:00:00,LINK/USDT,21.60080000,21.94380000,21.57070000,21.64290000,374752.87000000,8145438.36316000,13721
1611061200000,2021-01-19 13:00:00,LINK/USDT,21.78000000,21.86940000,21.52580000,21.60080000,433691.66000000,9403380.95530600,16507
1611057600000,2021-01-19 12:00:00,LINK/USDT,22.16990000,22.23660000,21.39690000,21.78000000,647311.51000000,14193283.50755300,22580
1611054000000,2021-01-19 11:00:00,LINK/USDT,22.21120000,22.38200000,22.01500000,22.16090000,409263.52000000,9091567.17251200,15543
1611050400000,2021-01-19 10:00:00,LINK/USDT,22.18630000,22.47130000,22.00000000,22.21320000,387895.46000000,8616970.62590400,12840
1611046800000,2021-01-19 09:00:00,LINK/USDT,22.51880000,22.85640000,22.15720000,22.19500000,648564.96000000,14653689.10283000,20401
1611043200000,2021-01-19 08:00:00,LINK/USDT,21.95550000,22.56500000,21.87150000,22.51860000,902403.22000000,20078869.78393900,24123
1611039600000,2021-01-19 07:00:00,LINK/USDT,21.64760000,21.96660000,21.58330000,21.95520000,407871.65000000,8872824.62348000,12587
1611036000000,2021-01-19 06:00:00,LINK/USDT,21.47750000,21.68680000,21.25650000,21.63760000,458581.35000000,9861454.70068100,12460
1611032400000,2021-01-19 05:00:00,LINK/USDT,21.58250000,21.76970000,21.41060000,21.47640000,325733.95000000,7038479.98450200,9810
1611028800000,2021-01-19 04:00:00,LINK/USDT,21.68890000,21.84550000,21.54730000,21.58420000,262973.28000000,5712658.82808100,7554
1611025200000,2021-01-19 03:00:00,LINK/USDT,21.69360000,21.78570000,21.41930000,21.68890000,406179.18000000,8759072.01259600,11881
1611021600000,2021-01-19 02:00:00,LINK/USDT,21.54050000,21.90780000,21.40000000,21.69750000,530281.25000000,11507576.11587500,15009
1611018000000,2021-01-19 01:00:00,LINK/USDT,21.71350000,21.80010000,21.40000000,21.53600000,613432.97000000,13231852.34863100,17052
1611014400000,2021-01-19 00:00:00,LINK/USDT,22.03250000,22.17760000,21.61410000,21.71260000,432174.76000000,9457017.34611700,12708
1611010800000,2021-01-18 23:00:00,LINK/USDT,21.50010000,22.08630000,21.37430000,22.03360000,363526.34000000,7918323.28539400,10370
1611007200000,2021-01-18 22:00:00,LINK/USDT,21.77070000,21.77070000,21.44000000,21.50660000,280303.47000000,6052697.88587100,7359
1611003600000,2021-01-18 21:00:00,LINK/USDT,21.82280000,21.92440000,21.70430000,21.76580000,213970.88000000,4666016.63815500,6115
1611000000000,2021-01-18 20:00:00,LINK/USDT,21.84190000,22.08630000,21.78480000,21.81780000,342025.35000000,7502196.85385000,9862
1610996400000,2021-01-18 19:00:00,LINK/USDT,21.50950000,21.93000000,21.44810000,21.83990000,325134.63000000,7065775.96370700,9229
1610992800000,2021-01-18 18:00:00,LINK/USDT,21.40610000,21.52910000,21.28070000,21.51740000,251262.60000000,5382408.23232900,6897
1610989200000,2021-01-18 17:00:00,LINK/USDT,21.43670000,21.55100000,21.06000000,21.40800000,526516.64000000,11215426.77329900,14277
1610985600000,2021-01-18 16:00:00,LINK/USDT,21.64950000,22.17460000,21.40010000,21.43630000,750637.31000000,16347307.29604900,21565
1610982000000,2021-01-18 15:00:00,LINK/USDT,21.78540000,21.85000000,21.54530000,21.65920000,377521.06000000,8198194.77063700,38728
1610978400000,2021-01-18 14:00:00,LINK/USDT,21.46470000,21.81470000,21.33040000,21.78540000,765960.75000000,16535352.14329200,41771
1610974800000,2021-01-18 13:00:00,LINK/USDT,21.50720000,21.91470000,21.39360000,21.46470000,822785.44000000,17748473.01576900,42131
1610971200000,2021-01-18 12:00:00,LINK/USDT,21.95670000,22.18800000,21.47730000,21.51650000,862957.96000000,18852160.06107300,51206
1610967600000,2021-01-18 11:00:00,LINK/USDT,22.06260000,22.08490000,21.56940000,21.95590000,730542.54000000,15937045.67346000,21375
1610964000000,2021-01-18 10:00:00,LINK/USDT,22.34830000,22.34830000,21.96460000,22.07370000,408544.31000000,9037054.34254300,11642
1610960400000,2021-01-18 09:00:00,LINK/USDT,22.49800000,22.60370000,22.17900000,22.33460000,402649.03000000,9009590.99968200,10450
1610956800000,2021-01-18 08:00:00,LINK/USDT,22.52350000,22.86000000,22.23380000,22.48490000,564327.00000000,12740362.33251400,17279
1610953200000,2021-01-18 07:00:00,LINK/USDT,22.13050000,22.77790000,22.05020000,22.51660000,564215.74000000,12708983.88140600,17103
1610949600000,2021-01-18 06:00:00,LINK/USDT,22.55310000,22.57840000,22.11130000,22.13050000,427846.33000000,9555198.78807900,13375
1610946000000,2021-01-18 05:00:00,LINK/USDT,22.36060000,22.58310000,21.88070000,22.54610000,995907.74000000,22115678.58680200,22272
1610942400000,2021-01-18 04:00:00,LINK/USDT,22.05460000,22.50200000,21.99810000,22.37460000,530445.81000000,11806778.64274800,20683
1610938800000,2021-01-18 03:00:00,LINK/USDT,22.80370000,22.94440000,21.67780000,22.05290000,1224543.93000000,27204190.74820600,43109
1610935200000,2021-01-18 02:00:00,LINK/USDT,23.35670000,23.59000000,22.65240000,22.80360000,721876.15000000,16684491.25761000,21121
1610931600000,2021-01-18 01:00:00,LINK/USDT,23.29300000,23.68620000,23.08160000,23.35380000,547471.56000000,12780963.24727500,17196
1610928000000,2021-01-18 00:00:00,LINK/USDT,23.26760000,23.53940000,22.91740000,23.28460000,780970.46000000,18120723.83345300,26495
1610924400000,2021-01-17 23:00:00,LINK/USDT,22.67620000,23.76700000,22.66400000,23.28190000,1309637.41000000,30478033.27160900,69850
1610920800000,2021-01-17 22:00:00,LINK/USDT,23.33310000,23.35400000,22.49310000,22.66400000,933301.42000000,21409793.79883400,31228
1610917200000,2021-01-17 21:00:00,LINK/USDT,23.46970000,23.54000000,22.85670000,23.33570000,1070151.22000000,24772891.98907300,27339
1610913600000,2021-01-17 20:00:00,LINK/USDT,23.01170000,23.69000000,22.84000000,23.46970000,1707442.94000000,39789987.20615600,41678
1610910000000,2021-01-17 19:00:00,LINK/USDT,21.82910000,23.67610000,21.82910000,23.00760000,2151668.01000000,49215078.77483200,51505
1610906400000,2021-01-17 18:00:00,LINK/USDT,21.97580000,22.17840000,21.68630000,21.82900000,534782.95000000,11706686.71525300,18711
1610902800000,2021-01-17 17:00:00,LINK/USDT,21.69110000,21.99500000,21.33910000,21.97660000,603299.40000000,13052246.87690800,19588
1610899200000,2021-01-17 16:00:00,LINK/USDT,21.05480000,22.25830000,20.91050000,21.69640000,1849991.82000000,40314346.25849900,41964
1610895600000,2021-01-17 15:00:00,LINK/USDT,20.19190000,21.13480000,20.17790000,21.05480000,693990.06000000,14386277.66046900,20877
1610892000000,2021-01-17 14:00:00,LINK/USDT,20.28800000,20.32500000,19.92670000,20.18940000,586259.90000000,11789161.03718800,16282
1610888400000,2021-01-17 13:00:00,LINK/USDT,20.13520000,20.55680000,20.08720000,20.27550000,581028.92000000,11834194.91042400,15299
1610884800000,2021-01-17 12:00:00,LINK/USDT,20.51990000,20.66250000,20.00000000,20.12890000,687053.87000000,13940884.79896900,17139
1610881200000,2021-01-17 11:00:00,LINK/USDT,20.51460000,20.79320000,20.48310000,20.53070000,588600.25000000,12137084.20190500,14210
1610877600000,2021-01-17 10:00:00,LINK/USDT,19.79510000,20.78060000,19.63850000,20.51730000,856821.22000000,17361353.34052600,20227
1610874000000,2021-01-17 09:00:00,LINK/USDT,20.08040000,20.43060000,19.76000000,19.80170000,817925.64000000,16446751.33716800,19712
1610870400000,2021-01-17 08:00:00,LINK/USDT,20.06160000,20.24270000,19.69900000,20.06760000,775035.09000000,15442616.79811700,19212
1610866800000,2021-01-17 07:00:00,LINK/USDT,20.62650000,20.79540000,19.85000000,20.05270000,608192.81000000,12334810.42301200,17235
1610863200000,2021-01-17 06:00:00,LINK/USDT,20.27830000,20.73560000,20.07490000,20.62670000,571966.15000000,11665162.04098400,14452
1610859600000,2021-01-17 05:00:00,LINK/USDT,20.72410000,20.89280000,19.90950000,20.29760000,702327.50000000,14297773.96195200,20630
1610856000000,2021-01-17 04:00:00,LINK/USDT,20.90310000,21.30000000,20.55570000,20.72900000,629708.90000000,13182121.09492000,16270
1610852400000,2021-01-17 03:00:00,LINK/USDT,20.74640000,21.04750000,20.59990000,20.90900000,451552.81000000,9394834.56409700,11408
1610848800000,2021-01-17 02:00:00,LINK/USDT,20.76250000,21.18620000,20.59220000,20.75430000,1014579.23000000,21188994.47538300,23986
1610845200000,2021-01-17 01:00:00,LINK/USDT,20.49910000,20.77780000,20.08700000,20.77170000,576977.27000000,11754434.00695700,17389
1610841600000,2021-01-17 00:00:00,LINK/USDT,20.10030000,20.67720000,19.37290000,20.50440000,1492317.39000000,29742950.10143100,35302
1610838000000,2021-01-16 23:00:00,LINK/USDT,20.48010000,20.68890000,20.10000000,20.10540000,652029.16000000,13292388.16229400,25425
1610834400000,2021-01-16 22:00:00,LINK/USDT,20.34550000,20.64540000,19.62800000,20.48020000,1034781.77000000,20834310.47370500,42538
1610830800000,2021-01-16 21:00:00,LINK/USDT,21.29150000,21.29880000,19.97110000,20.34840000,1110576.61000000,22705575.24300600,51061
1610827200000,2021-01-16 20:00:00,LINK/USDT,21.11000000,21.57090000,20.82350000,21.29280000,777154.50000000,16500914.56432800,34902
1610823600000,2021-01-16 19:00:00,LINK/USDT,20.70160000,21.25000000,20.44140000,21.11340000,1377490.55000000,28727007.81288400,40350
1610820000000,2021-01-16 18:00:00,LINK/USDT,21.78240000,21.90020000,20.61970000,20.69670000,1392773.26000000,29590820.93214400,40486
1610816400000,2021-01-16 17:00:00,LINK/USDT,22.06340000,22.16160000,21.65150000,21.78470000,762724.64000000,16675476.21938700,21384
1610812800000,2021-01-16 16:00:00,LINK/USDT,22.16660000,22.96000000,21.82950000,22.06110000,1670668.01000000,37329270.35371500,51397
1610809200000,2021-01-16 15:00:00,LINK/USDT,22.40360000,22.50000000,21.82700000,22.16060000,966518.33000000,21342335.39780000,28308
1610805600000,2021-01-16 14:00:00,LINK/USDT,21.91190000,22.49000000,21.55000000,22.40290000,819902.90000000,18065832.45161200,21076
1610802000000,2021-01-16 13:00:00,LINK/USDT,21.95330000,22.17560000,21.63190000,21.92160000,751247.74000000,16481343.41808500,22619
1610798400000,2021-01-16 12:00:00,LINK/USDT,22.26940000,22.36150000,21.45000000,21.95000000,1041392.00000000,22797853.70466700,29892
1610794800000,2021-01-16 11:00:00,LINK/USDT,22.53760000,22.66310000,22.07390000,22.26490000,888711.98000000,19827477.56239300,34052
1610791200000,2021-01-16 10:00:00,LINK/USDT,21.95390000,22.86660000,21.36210000,22.54530000,1421912.41000000,31474129.53166800,39248
1610787600000,2021-01-16 09:00:00,LINK/USDT,21.95170000,22.05560000,21.52970000,21.95000000,936426.31000000,20382198.19240100,43160
1610784000000,2021-01-16 08:00:00,LINK/USDT,22.29500000,22.50000000,21.83890000,21.95120000,939385.56000000,20794875.60636100,41831
1610780400000,2021-01-16 07:00:00,LINK/USDT,21.76750000,22.49530000,21.75570000,22.29120000,833542.26000000,18486459.79246600,51585
1610776800000,2021-01-16 06:00:00,LINK/USDT,21.81520000,22.31580000,21.74920000,21.76760000,972578.50000000,21455718.76138000,43598
1610773200000,2021-01-16 05:00:00,LINK/USDT,22.02590000,22.07940000,21.15000000,21.81580000,1162645.58000000,25047967.00624300,32591
1610769600000,2021-01-16 04:00:00,LINK/USDT,22.12590000,22.68000000,21.88060000,22.02590000,1005094.67000000,22374849.80471400,29118
1610766000000,2021-01-16 03:00:00,LINK/USDT,21.52940000,22.48840000,21.49060000,22.12590000,1175448.98000000,25978616.43328500,29915
1610762400000,2021-01-16 02:00:00,LINK/USDT,21.40600000,21.92770000,21.17610000,21.52940000,1150888.10000000,24796397.51129500,31020
1610758800000,2021-01-16 01:00:00,LINK/USDT,22.05050000,22.22200000,21.13370000,21.39700000,1639110.23000000,35489884.83303100,38015
1610755200000,2021-01-16 00:00:00,LINK/USDT,20.74050000,22.45000000,20.73430000,22.04850000,3401169.34000000,74436842.81112800,65623
1610751600000,2021-01-15 23:00:00,LINK/USDT,20.96310000,21.37970000,20.37480000,20.73750000,1369423.76000000,28497874.10356900,29701
1610748000000,2021-01-15 22:00:00,LINK/USDT,20.06340000,21.42210000,19.72600000,20.95450000,1474821.36000000,30405975.22734300,35203
1610744400000,2021-01-15 21:00:00,LINK/USDT,19.52140000,20.45230000,19.47150000,20.05370000,1394571.75000000,27862626.32819500,40321
1610740800000,2021-01-15 20:00:00,LINK/USDT,19.20490000,19.60710000,18.87390000,19.52210000,1315638.68000000,25260739.04374800,29355
1610737200000,2021-01-15 19:00:00,LINK/USDT,19.42180000,20.29000000,19.15000000,19.21040000,1605533.03000000,31679639.27890400,34070
1610733600000,2021-01-15 18:00:00,LINK/USDT,18.97790000,20.48510000,18.96140000,19.41000000,2716672.41000000,53521395.37217600,56052
1610730000000,2021-01-15 17:00:00,LINK/USDT,19.26070000,19.30920000,18.43000000,18.97610000,1309950.21000000,24655301.45840500,31545
1610726400000,2021-01-15 16:00:00,LINK/USDT,18.71070000,19.36920000,17.59800000,19.26860000,3112001.63000000,58033471.15770000,74136
1610722800000,2021-01-15 15:00:00,LINK/USDT,20.00990000,20.02260000,18.36360000,18.71490000,3331941.75000000,64199903.43064700,77177
1610719200000,2021-01-15 14:00:00,LINK/USDT,20.60000000,21.19000000,19.60000000,20.00600000,3295693.31000000,67257345.60531700,74646
1610715600000,2021-01-15 13:00:00,LINK/USDT,19.23740000,21.45330000,19.02170000,20.62280000,5639549.16000000,115374104.13858900,122261
1610712000000,2021-01-15 12:00:00,LINK/USDT,18.05470000,19.50000000,17.67790000,19.23620000,1957531.90000000,36269743.56464500,47987
1610708400000,2021-01-15 11:00:00,LINK/USDT,18.11280000,18.42000000,17.90170000,18.05840000,633920.86000000,11495512.34954400,19138
1610704800000,2021-01-15 10:00:00,LINK/USDT,18.36570000,18.38500000,17.93170000,18.11290000,696521.84000000,12646873.85361500,16789
1610701200000,2021-01-15 09:00:00,LINK/USDT,18.31640000,18.62350000,18.11730000,18.37460000,613651.34000000,11290077.77139700,14102
1610697600000,2021-01-15 08:00:00,LINK/USDT,18.47180000,18.73520000,18.20970000,18.30830000,978141.50000000,18066609.95408200,21331
1610694000000,2021-01-15 07:00:00,LINK/USDT,17.86950000,18.53020000,17.53550000,18.47140000,770076.66000000,13960997.61473600,17524
1610690400000,2021-01-15 06:00:00,LINK/USDT,17.73060000,17.99110000,17.66000000,17.87010000,702351.60000000,12540911.33172200,15409
1610686800000,2021-01-15 05:00:00,LINK/USDT,17.96540000,18.52860000,17.71300000,17.74380000,786255.16000000,14275095.87735600,17888
1610683200000,2021-01-15 04:00:00,LINK/USDT,17.96440000,18.14960000,17.66120000,17.96440000,543994.29000000,9745832.85260900,13061
1610679600000,2021-01-15 03:00:00,LINK/USDT,18.25290000,18.26870000,17.65450000,17.97540000,695840.39000000,12494853.80488200,17202
1610676000000,2021-01-15 02:00:00,LINK/USDT,18.05350000,18.61700000,17.73390000,18.26110000,657977.46000000,11953788.17059700,17615
1610672400000,2021-01-15 01:00:00,LINK/USDT,18.13340000,18.60000000,17.80460000,18.05390000,979688.88000000,17853006.57139600,24077
1610668800000,2021-01-15 00:00:00,LINK/USDT,17.98880000,18.80000000,17.88270000,18.12490000,2067426.67000000,37888386.82697200,44124
1610665200000,2021-01-14 23:00:00,LINK/USDT,17.26330000,17.99000000,17.24900000,17.98040000,1292964.06000000,22826713.56765300,29396
1610661600000,2021-01-14 22:00:00,LINK/USDT,16.77790000,17.32650000,16.77670000,17.25880000,699938.54000000,11931878.49851500,17852
1610658000000,2021-01-14 21:00:00,LINK/USDT,16.96190000,17.08880000,16.31360000,16.77490000,1192887.94000000,19909445.49951300,24728
1610654400000,2021-01-14 20:00:00,LINK/USDT,17.24130000,17.49730000,16.96200000,16.98020000,773751.70000000,13359895.76923000,15312
1610650800000,2021-01-14 19:00:00,LINK/USDT,16.75790000,17.29990000,16.75790000,17.24020000,750925.30000000,12797367.39243700,15277
1610647200000,2021-01-14 18:00:00,LINK/USDT,16.70180000,16.94550000,16.67540000,16.76220000,473676.79000000,7960761.41820500,10789
1610643600000,2021-01-14 17:00:00,LINK/USDT,16.58470000,17.00000000,16.58320000,16.69700000,642521.25000000,10835702.24580100,16416
1610640000000,2021-01-14 16:00:00,LINK/USDT,16.29790000,16.97040000,16.29710000,16.58470000,1024238.60000000,17113859.39530300,30696
1610636400000,2021-01-14 15:00:00,LINK/USDT,16.37980000,16.49830000,16.19430000,16.29960000,504621.35000000,8234287.94331200,14732
1610632800000,2021-01-14 14:00:00,LINK/USDT,16.15300000,16.48330000,16.05260000,16.38180000,560347.46000000,9128082.04655200,17023
1610629200000,2021-01-14 13:00:00,LINK/USDT,15.96220000,16.29680000,15.94070000,16.16530000,565156.63000000,9137471.48773400,14692
1610625600000,2021-01-14 12:00:00,LINK/USDT,15.98610000,16.04000000,15.72510000,15.96840000,313595.73000000,4984082.56799400,7371
1610622000000,2021-01-14 11:00:00,LINK/USDT,16.01490000,16.09510000,15.80190000,15.99160000,325743.41000000,5194630.59598900,7516
1610618400000,2021-01-14 10:00:00,LINK/USDT,15.59470000,16.03000000,15.57850000,16.01800000,378048.48000000,6001209.86781900,9164
1610614800000,2021-01-14 09:00:00,LINK/USDT,15.63960000,15.74040000,15.50730000,15.60860000,399698.27000000,6245277.26506800,8362
1610611200000,2021-01-14 08:00:00,LINK/USDT,15.81390000,16.04960000,15.60000000,15.63960000,426472.87000000,6740018.61771000,13193
1610607600000,2021-01-14 07:00:00,LINK/USDT,15.70830000,16.01850000,15.61430000,15.82150000,496464.59000000,7860146.59828700,25294
1610604000000,2021-01-14 06:00:00,LINK/USDT,15.56680000,15.79650000,15.53750000,15.71020000,287774.28000000,4511525.39470100,6603
1610600400000,2021-01-14 05:00:00,LINK/USDT,15.78240000,15.78900000,15.53880000,15.56680000,272243.18000000,4261416.71234800,6590
1610596800000,2021-01-14 04:00:00,LINK/USDT,15.49970000,15.81300000,15.33000000,15.78620000,330935.42000000,5156715.33343000,8590
1610593200000,2021-01-14 03:00:00,LINK/USDT,15.64210000,15.76720000,15.45670000,15.50080000,332520.77000000,5193467.22380600,7416
1610589600000,2021-01-14 02:00:00,LINK/USDT,15.60930000,15.79990000,15.51000000,15.63900000,320777.77000000,5021060.90143500,7934
1610586000000,2021-01-14 01:00:00,LINK/USDT,16.00630000,16.00630000,15.57490000,15.60050000,509170.40000000,7993918.41987700,12341
1610582400000,2021-01-14 00:00:00,LINK/USDT,15.93960000,16.37000000,15.90540000,16.00750000,610242.34000000,9852200.11666300,22632
1610578800000,2021-01-13 23:00:00,LINK/USDT,15.84740000,16.23560000,15.84340000,15.93560000,582619.15000000,9324085.58868800,23173
1610575200000,2021-01-13 22:00:00,LINK/USDT,16.11900000,16.20000000,15.78300000,15.84050000,452115.97000000,7234578.92530500,10913
1610571600000,2021-01-13 21:00:00,LINK/USDT,15.77850000,16.20000000,15.71090000,16.11900000,492481.00000000,7834560.61412600,12740
1610568000000,2021-01-13 20:00:00,LINK/USDT,15.73050000,15.89250000,15.57400000,15.78000000,366771.92000000,5766731.68925100,9949
1610564400000,2021-01-13 19:00:00,LINK/USDT,15.78580000,16.01950000,15.67710000,15.73050000,620963.16000000,9834717.57452500,11372
1610560800000,2021-01-13 18:00:00,LINK/USDT,15.85490000,16.02370000,15.72840000,15.78740000,768578.40000000,12227441.15196700,15488
1610557200000,2021-01-13 17:00:00,LINK/USDT,15.65000000,16.00000000,15.59410000,15.85820000,855938.93000000,13515799.03752900,17174
1610553600000,2021-01-13 16:00:00,LINK/USDT,15.18830000,15.65840000,15.17760000,15.64870000,591376.31000000,9115086.08761300,14301
1610550000000,2021-01-13 15:00:00,LINK/USDT,14.99230000,15.20520000,14.90140000,15.20160000,436838.91000000,6573258.84091600,10709
1610546400000,2021-01-13 14:00:00,LINK/USDT,15.17200000,15.42870000,14.93330000,14.98430000,669823.79000000,10186750.00833000,16445
1610542800000,2021-01-13 13:00:00,LINK/USDT,14.96000000,15.28990000,14.81010000,15.17820000,498897.52000000,7485567.88374700,12860
1610539200000,2021-01-13 12:00:00,LINK/USDT,14.60000000,15.00000000,14.42530000,14.95490000,462842.50000000,6830095.11917700,12098
1610535600000,2021-01-13 11:00:00,LINK/USDT,14.64440000,14.85000000,14.51800000,14.59880000,353129.94000000,5186907.89547900,10666
1610532000000,2021-01-13 10:00:00,LINK/USDT,14.39700000,14.74720000,14.39160000,14.63600000,379995.29000000,5558864.33471100,10646
1610528400000,2021-01-13 09:00:00,LINK/USDT,14.27020000,14.62410000,14.23400000,14.39140000,381503.33000000,5490976.71603800,10979
1610524800000,2021-01-13 08:00:00,LINK/USDT,14.44540000,14.47150000,14.21890000,14.26540000,278074.42000000,3985981.48544900,8701
