unix,date,symbol,open,high,low,close,Volume AAVE,Volume USDT,tradecount
1625104800000,2021-07-01 02:00:00,AAVE/USDT,249.92000000,250.37000000,240.71000000,242.71000000,17775.05160000,4344341.94471600,7782
1625101200000,2021-07-01 01:00:00,AAVE/USDT,248.16000000,251.22000000,247.80000000,249.99000000,6376.00470000,1589005.53788000,3458
1625097600000,2021-07-01 00:00:00,AAVE/USDT,250.96000000,251.28000000,246.69000000,248.13000000,7196.27970000,1788320.72183600,5576
1625094000000,2021-06-30 23:00:00,AAVE/USDT,246.18000000,252.58000000,246.18000000,251.08000000,11925.38790000,2980446.59228300,11502
1625090400000,2021-06-30 22:00:00,AAVE/USDT,246.03000000,248.35000000,243.68000000,246.09000000,13662.65260000,3356349.88193500,9095
1625086800000,2021-06-30 21:00:00,AAVE/USDT,239.35000000,246.29000000,239.33000000,246.01000000,18292.10190000,4454319.46175500,10830
1625083200000,2021-06-30 20:00:00,AAVE/USDT,236.25000000,243.02000000,236.19000000,239.27000000,20752.97020000,4979965.46701700,10654
1625079600000,2021-06-30 19:00:00,AAVE/USDT,233.89000000,236.82000000,231.95000000,236.25000000,9896.10040000,2318535.72456300,4978
1625076000000,2021-06-30 18:00:00,AAVE/USDT,226.68000000,234.10000000,225.83000000,234.05000000,10370.79220000,2375499.21232100,4703
1625072400000,2021-06-30 17:00:00,AAVE/USDT,220.83000000,227.00000000,220.13000000,226.60000000,7153.56620000,1602040.85720700,3293
1625068800000,2021-06-30 16:00:00,AAVE/USDT,221.16000000,224.31000000,220.35000000,220.84000000,8134.63010000,1807901.17854600,3670
1625065200000,2021-06-30 15:00:00,AAVE/USDT,224.90000000,225.27000000,219.71000000,221.22000000,13839.90960000,3071838.97899000,6612
1625061600000,2021-06-30 14:00:00,AAVE/USDT,228.89000000,230.14000000,224.58000000,224.87000000,6227.19850000,1413271.44209300,3679
1625058000000,2021-06-30 13:00:00,AAVE/USDT,228.18000000,229.19000000,224.48000000,228.86000000,13099.05240000,2964772.11908500,5756
1625054400000,2021-06-30 12:00:00,AAVE/USDT,230.41000000,232.32000000,227.91000000,228.14000000,7175.80210000,1650540.79036800,3548
1625050800000,2021-06-30 11:00:00,AAVE/USDT,228.48000000,232.00000000,225.96000000,230.38000000,9711.78040000,2227910.43669900,4290
1625047200000,2021-06-30 10:00:00,AAVE/USDT,226.45000000,229.16000000,226.12000000,228.32000000,7916.69190000,1803852.79242100,3504
1625043600000,2021-06-30 09:00:00,AAVE/USDT,228.90000000,230.97000000,225.41000000,226.54000000,13777.52550000,3137547.53597600,5286
1625040000000,2021-06-30 08:00:00,AAVE/USDT,234.59000000,235.87000000,228.29000000,228.91000000,11632.20660000,2708965.27726700,4270
1625036400000,2021-06-30 07:00:00,AAVE/USDT,231.44000000,234.89000000,228.31000000,234.59000000,10301.67710000,2392549.83857300,4181
1625032800000,2021-06-30 06:00:00,AAVE/USDT,229.32000000,233.82000000,228.93000000,231.44000000,14839.37960000,3440936.41502000,6311
1625029200000,2021-06-30 05:00:00,AAVE/USDT,227.82000000,230.62000000,226.96000000,229.31000000,8368.83260000,1916016.96233000,4039
1625025600000,2021-06-30 04:00:00,AAVE/USDT,231.00000000,234.33000000,227.50000000,227.94000000,12300.23480000,2846302.31216800,5710
1625022000000,2021-06-30 03:00:00,AAVE/USDT,236.34000000,236.34000000,230.26000000,231.00000000,12024.79860000,2799762.76324900,6244
1625018400000,2021-06-30 02:00:00,AAVE/USDT,238.70000000,238.70000000,235.58000000,236.28000000,7484.20520000,1772949.51259800,3484
1625014800000,2021-06-30 01:00:00,AAVE/USDT,239.71000000,239.91000000,235.53000000,238.74000000,11336.69380000,2694573.95322400,4713
1625011200000,2021-06-30 00:00:00,AAVE/USDT,238.03000000,242.72000000,234.39000000,239.80000000,13564.87990000,3240897.10142200,7332
1625007600000,2021-06-29 23:00:00,AAVE/USDT,238.06000000,241.08000000,236.01000000,238.22000000,7181.30280000,1713127.97134400,4442
1625004000000,2021-06-29 22:00:00,AAVE/USDT,244.26000000,244.48000000,238.00000000,238.00000000,11445.76460000,2751707.26950400,4747
1625000400000,2021-06-29 21:00:00,AAVE/USDT,238.88000000,244.97000000,238.57000000,244.24000000,12595.77670000,3042220.84109900,4889
1624996800000,2021-06-29 20:00:00,AAVE/USDT,243.29000000,244.63000000,238.15000000,238.75000000,4923.98860000,1189771.88081000,3387
1624993200000,2021-06-29 19:00:00,AAVE/USDT,243.86000000,244.93000000,239.60000000,243.29000000,9240.90230000,2238007.32344300,5238
1624989600000,2021-06-29 18:00:00,AAVE/USDT,247.53000000,247.68000000,242.64000000,243.82000000,12511.15870000,3059891.23473400,6704
1624986000000,2021-06-29 17:00:00,AAVE/USDT,248.32000000,251.00000000,245.53000000,247.54000000,8069.47570000,2005160.05212100,4102
1624982400000,2021-06-29 16:00:00,AAVE/USDT,249.24000000,251.15000000,245.37000000,248.32000000,6106.43400000,1519395.66906300,4190
1624978800000,2021-06-29 15:00:00,AAVE/USDT,250.02000000,251.58000000,245.26000000,249.34000000,11571.95240000,2874793.17461200,6204
1624975200000,2021-06-29 14:00:00,AAVE/USDT,249.34000000,253.32000000,247.03000000,249.92000000,13860.41780000,3471053.01593300,8463
1624971600000,2021-06-29 13:00:00,AAVE/USDT,246.07000000,251.71000000,244.73000000,249.36000000,18871.31110000,4695659.43275600,9129
1624968000000,2021-06-29 12:00:00,AAVE/USDT,247.21000000,249.57000000,245.18000000,246.03000000,17862.82050000,4410642.13761900,9545
1624964400000,2021-06-29 11:00:00,AAVE/USDT,249.42000000,252.54000000,246.77000000,247.22000000,20263.07170000,5069375.97145100,11018
1624960800000,2021-06-29 10:00:00,AAVE/USDT,246.12000000,250.00000000,243.71000000,249.54000000,11672.47770000,2885651.15098200,6642
1624957200000,2021-06-29 09:00:00,AAVE/USDT,244.43000000,246.86000000,241.78000000,246.27000000,9154.58200000,2239159.02131300,7122
1624953600000,2021-06-29 08:00:00,AAVE/USDT,239.77000000,244.90000000,237.51000000,244.42000000,11122.94630000,2687698.75590700,7320
1624950000000,2021-06-29 07:00:00,AAVE/USDT,243.40000000,243.84000000,238.26000000,239.91000000,11429.73990000,2758085.76322900,6849
1624946400000,2021-06-29 06:00:00,AAVE/USDT,237.19000000,244.00000000,236.40000000,243.39000000,17752.06690000,4275045.23068800,11821
1624942800000,2021-06-29 05:00:00,AAVE/USDT,236.80000000,238.43000000,234.50000000,237.05000000,8933.89150000,2109406.97315500,3979
1624939200000,2021-06-29 04:00:00,AAVE/USDT,231.69000000,239.00000000,231.65000000,236.69000000,11242.08160000,2653809.40483800,7144
1624935600000,2021-06-29 03:00:00,AAVE/USDT,229.59000000,232.95000000,229.12000000,231.75000000,5149.47960000,1189920.32404800,2642
1624932000000,2021-06-29 02:00:00,AAVE/USDT,231.58000000,237.00000000,229.40000000,229.57000000,17236.49920000,4024115.18639600,7640
1624928400000,2021-06-29 01:00:00,AAVE/USDT,233.47000000,234.81000000,230.31000000,231.58000000,8536.10260000,1987130.64989700,5119
1624924800000,2021-06-29 00:00:00,AAVE/USDT,227.32000000,233.88000000,226.04000000,233.66000000,13561.44510000,3126393.97487900,8103
1624921200000,2021-06-28 23:00:00,AAVE/USDT,226.35000000,227.93000000,222.22000000,227.37000000,11401.48740000,2569786.87690100,5005
1624917600000,2021-06-28 22:00:00,AAVE/USDT,229.85000000,229.85000000,222.86000000,226.42000000,14125.50720000,3193741.27372200,7610
1624914000000,2021-06-28 21:00:00,AAVE/USDT,231.80000000,233.22000000,229.23000000,229.99000000,14695.62790000,3396994.63635200,5966
1624910400000,2021-06-28 20:00:00,AAVE/USDT,228.07000000,233.22000000,225.80000000,231.85000000,16160.57880000,3699200.78572400,9593
1624906800000,2021-06-28 19:00:00,AAVE/USDT,222.45000000,229.53000000,221.96000000,228.07000000,14743.15070000,3356865.76005000,8099
1624903200000,2021-06-28 18:00:00,AAVE/USDT,223.78000000,226.23000000,222.00000000,222.50000000,13762.45660000,3084329.68645600,6799
1624899600000,2021-06-28 17:00:00,AAVE/USDT,227.42000000,228.46000000,221.54000000,223.78000000,23170.46890000,5205343.22062800,10386
1624896000000,2021-06-28 16:00:00,AAVE/USDT,226.23000000,227.53000000,222.67000000,227.51000000,19026.33560000,4285594.01786900,10761
1624892400000,2021-06-28 15:00:00,AAVE/USDT,218.58000000,226.39000000,218.04000000,226.11000000,18655.66840000,4150808.81405200,12811
1624888800000,2021-06-28 14:00:00,AAVE/USDT,212.99000000,218.77000000,212.04000000,218.62000000,13690.53940000,2963693.41531900,7547
1624885200000,2021-06-28 13:00:00,AAVE/USDT,212.35000000,214.26000000,211.11000000,213.28000000,9633.15660000,2048191.84376900,4841
1624881600000,2021-06-28 12:00:00,AAVE/USDT,207.11000000,212.40000000,205.79000000,212.40000000,9570.80310000,2008217.18906400,3990
1624878000000,2021-06-28 11:00:00,AAVE/USDT,206.87000000,208.30000000,205.17000000,206.88000000,4738.65370000,979119.32999700,2358
1624874400000,2021-06-28 10:00:00,AAVE/USDT,210.93000000,212.07000000,205.64000000,206.87000000,9419.84100000,1961653.17145500,4768
1624870800000,2021-06-28 09:00:00,AAVE/USDT,212.83000000,214.63000000,209.96000000,210.93000000,5628.73000000,1193601.93299100,3174
1624867200000,2021-06-28 08:00:00,AAVE/USDT,212.63000000,214.50000000,209.69000000,212.83000000,9868.30600000,2101001.10949700,4459
1624863600000,2021-06-28 07:00:00,AAVE/USDT,205.00000000,213.47000000,204.00000000,212.43000000,12314.61140000,2583180.14659000,7348
1624860000000,2021-06-28 06:00:00,AAVE/USDT,204.69000000,206.25000000,203.24000000,204.97000000,5622.59420000,1150102.08702100,2927
1624856400000,2021-06-28 05:00:00,AAVE/USDT,201.21000000,204.81000000,201.13000000,204.57000000,9530.41640000,1941589.67405600,2955
1624852800000,2021-06-28 04:00:00,AAVE/USDT,201.58000000,203.62000000,200.62000000,201.35000000,3386.34540000,684699.06702100,1559
1624849200000,2021-06-28 03:00:00,AAVE/USDT,201.89000000,202.49000000,200.67000000,201.52000000,1360.92800000,274238.49776300,1158
1624845600000,2021-06-28 02:00:00,AAVE/USDT,201.40000000,203.60000000,201.31000000,201.73000000,2617.19990000,529437.34527500,1730
1624842000000,2021-06-28 01:00:00,AAVE/USDT,203.35000000,206.44000000,201.40000000,201.40000000,7664.36090000,1563328.51148500,4446
1624838400000,2021-06-28 00:00:00,AAVE/USDT,202.93000000,205.00000000,201.22000000,203.20000000,11148.07050000,2263554.34047700,5368
1624834800000,2021-06-27 23:00:00,AAVE/USDT,198.86000000,203.29000000,197.76000000,202.87000000,13134.74150000,2629779.19042600,9252
1624831200000,2021-06-27 22:00:00,AAVE/USDT,186.16000000,200.72000000,185.71000000,198.93000000,22563.51170000,4370988.90509000,13161
1624827600000,2021-06-27 21:00:00,AAVE/USDT,184.04000000,186.28000000,183.39000000,186.28000000,6148.97440000,1136322.16887400,3845
1624824000000,2021-06-27 20:00:00,AAVE/USDT,187.75000000,187.92000000,183.06000000,184.02000000,9571.57980000,1773477.19734300,3877
1624820400000,2021-06-27 19:00:00,AAVE/USDT,187.71000000,188.36000000,185.50000000,187.77000000,5879.77320000,1099023.06161500,2333
1624816800000,2021-06-27 18:00:00,AAVE/USDT,189.40000000,189.40000000,186.30000000,187.77000000,6562.55500000,1231448.85892500,3172
1624813200000,2021-06-27 17:00:00,AAVE/USDT,190.40000000,190.40000000,188.37000000,189.58000000,4116.47490000,778797.87808200,2037
1624809600000,2021-06-27 16:00:00,AAVE/USDT,192.56000000,193.42000000,189.73000000,190.28000000,5992.08890000,1145071.70247000,2662
1624806000000,2021-06-27 15:00:00,AAVE/USDT,192.87000000,193.29000000,190.75000000,192.50000000,6114.92910000,1173633.38507200,2975
1624802400000,2021-06-27 14:00:00,AAVE/USDT,192.82000000,193.01000000,190.37000000,192.91000000,6125.75120000,1175174.45153500,2932
1624798800000,2021-06-27 13:00:00,AAVE/USDT,195.30000000,195.95000000,192.29000000,192.99000000,5923.63860000,1150074.24417500,2666
1624795200000,2021-06-27 12:00:00,AAVE/USDT,193.26000000,196.84000000,192.54000000,195.47000000,8384.03810000,1637130.41833400,3161
1624791600000,2021-06-27 11:00:00,AAVE/USDT,191.89000000,195.62000000,191.64000000,193.22000000,6058.75490000,1170752.25565700,3280
1624788000000,2021-06-27 10:00:00,AAVE/USDT,193.34000000,194.73000000,191.63000000,191.85000000,6064.23490000,1170240.47457900,2948
1624784400000,2021-06-27 09:00:00,AAVE/USDT,197.22000000,198.90000000,193.23000000,193.27000000,6055.06800000,1183239.51779600,2845
1624780800000,2021-06-27 08:00:00,AAVE/USDT,198.39000000,199.97000000,197.08000000,197.28000000,16328.79740000,3244932.40065100,5979
1624777200000,2021-06-27 07:00:00,AAVE/USDT,195.46000000,198.52000000,194.73000000,198.21000000,9640.16790000,1898700.23184700,3411
1624773600000,2021-06-27 06:00:00,AAVE/USDT,194.58000000,196.24000000,193.29000000,195.50000000,8447.55600000,1649045.10338100,2923
1624770000000,2021-06-27 05:00:00,AAVE/USDT,198.32000000,199.06000000,194.12000000,194.68000000,4784.79380000,938447.00110200,2458
1624766400000,2021-06-27 04:00:00,AAVE/USDT,196.74000000,198.89000000,195.75000000,198.23000000,6019.90470000,1188329.88136200,2722
1624762800000,2021-06-27 03:00:00,AAVE/USDT,197.40000000,198.21000000,195.26000000,196.60000000,3413.96140000,670633.37240200,2233
1624759200000,2021-06-27 02:00:00,AAVE/USDT,193.00000000,199.74000000,192.60000000,197.39000000,13374.62100000,2631615.39714700,6769
1624755600000,2021-06-27 01:00:00,AAVE/USDT,190.49000000,194.63000000,189.46000000,193.00000000,13537.09980000,2606615.63952000,6365
1624752000000,2021-06-27 00:00:00,AAVE/USDT,187.17000000,190.56000000,185.35000000,190.49000000,12163.76210000,2295621.13190800,5458
1624748400000,2021-06-26 23:00:00,AAVE/USDT,183.63000000,187.55000000,182.17000000,187.29000000,3614.13130000,666710.90822500,2546
1624744800000,2021-06-26 22:00:00,AAVE/USDT,179.83000000,183.77000000,179.83000000,183.54000000,4373.55880000,794875.41267400,2512
1624741200000,2021-06-26 21:00:00,AAVE/USDT,178.41000000,180.67000000,176.77000000,179.82000000,3925.07050000,701447.66023300,2292
1624737600000,2021-06-26 20:00:00,AAVE/USDT,181.27000000,181.48000000,178.00000000,178.52000000,2956.53240000,528740.96332800,1634
1624734000000,2021-06-26 19:00:00,AAVE/USDT,182.13000000,183.36000000,180.59000000,181.12000000,2528.73900000,459720.21390800,1549
1624730400000,2021-06-26 18:00:00,AAVE/USDT,182.64000000,183.57000000,181.27000000,182.25000000,3157.81430000,575711.34841100,1861
1624726800000,2021-06-26 17:00:00,AAVE/USDT,179.36000000,182.99000000,177.73000000,182.77000000,5045.99080000,907227.58371100,3182
1624723200000,2021-06-26 16:00:00,AAVE/USDT,182.76000000,182.76000000,176.32000000,179.38000000,11568.44180000,2066830.20599800,5231
1624719600000,2021-06-26 15:00:00,AAVE/USDT,183.32000000,184.06000000,180.23000000,182.86000000,7736.16590000,1406534.72651600,3891
1624716000000,2021-06-26 14:00:00,AAVE/USDT,179.98000000,184.30000000,177.72000000,183.17000000,7084.55910000,1280408.15484300,4024
1624712400000,2021-06-26 13:00:00,AAVE/USDT,184.95000000,187.35000000,179.00000000,180.07000000,14537.26030000,2655937.65400800,5693
1624708800000,2021-06-26 12:00:00,AAVE/USDT,187.90000000,189.92000000,184.49000000,184.87000000,6472.93420000,1213553.73249000,3273
1624705200000,2021-06-26 11:00:00,AAVE/USDT,182.47000000,189.30000000,182.47000000,187.81000000,11685.76320000,2177887.70217100,6232
1624701600000,2021-06-26 10:00:00,AAVE/USDT,181.48000000,183.14000000,179.73000000,182.43000000,6836.19440000,1240775.97966200,3252
1624698000000,2021-06-26 09:00:00,AAVE/USDT,178.41000000,183.43000000,177.28000000,181.36000000,7861.76370000,1419739.90659100,4116
1624694400000,2021-06-26 08:00:00,AAVE/USDT,180.49000000,181.37000000,176.53000000,178.57000000,9081.40070000,1619748.27527700,5037
1624690800000,2021-06-26 07:00:00,AAVE/USDT,187.35000000,188.02000000,179.70000000,180.57000000,15802.74700000,2884769.41343500,7334
1624687200000,2021-06-26 06:00:00,AAVE/USDT,190.70000000,192.34000000,186.94000000,187.38000000,3460.92700000,656422.32828600,2230
1624683600000,2021-06-26 05:00:00,AAVE/USDT,191.28000000,193.37000000,189.71000000,190.67000000,2760.85450000,528137.80662500,2015
1624680000000,2021-06-26 04:00:00,AAVE/USDT,189.26000000,191.94000000,188.99000000,191.27000000,3161.01430000,601450.74445000,1832
1624676400000,2021-06-26 03:00:00,AAVE/USDT,190.17000000,191.23000000,188.25000000,189.34000000,2922.03870000,555042.28611200,1936
1624672800000,2021-06-26 02:00:00,AAVE/USDT,189.06000000,191.03000000,186.37000000,190.06000000,6089.04970000,1151165.05016000,3178
1624669200000,2021-06-26 01:00:00,AAVE/USDT,190.54000000,190.77000000,184.25000000,188.86000000,6069.94760000,1132164.37628800,3766
1624665600000,2021-06-26 00:00:00,AAVE/USDT,186.76000000,190.96000000,185.00000000,190.49000000,14656.82700000,2760618.07399000,6397
1624662000000,2021-06-25 23:00:00,AAVE/USDT,187.04000000,191.08000000,186.00000000,186.86000000,6777.62540000,1272947.70559000,3839
1624658400000,2021-06-25 22:00:00,AAVE/USDT,191.29000000,192.80000000,186.40000000,187.16000000,8096.63090000,1536749.13489100,4011
1624654800000,2021-06-25 21:00:00,AAVE/USDT,194.25000000,194.37000000,190.59000000,191.26000000,4280.47450000,822033.15347700,2410
1624651200000,2021-06-25 20:00:00,AAVE/USDT,192.88000000,194.74000000,191.50000000,194.33000000,3468.19960000,670475.72165200,2422
1624647600000,2021-06-25 19:00:00,AAVE/USDT,189.22000000,196.78000000,187.31000000,192.79000000,10928.51980000,2113438.31823000,6688
1624644000000,2021-06-25 18:00:00,AAVE/USDT,186.31000000,190.15000000,185.29000000,189.22000000,6103.48680000,1152042.92395400,3574
1624640400000,2021-06-25 17:00:00,AAVE/USDT,187.12000000,190.08000000,185.12000000,186.15000000,8237.55090000,1547511.45278000,4418
1624636800000,2021-06-25 16:00:00,AAVE/USDT,190.02000000,192.86000000,185.33000000,187.47000000,11618.22140000,2184762.10740600,6042
1624633200000,2021-06-25 15:00:00,AAVE/USDT,190.16000000,192.14000000,187.04000000,190.04000000,9527.10640000,1804444.25628800,4440
1624629600000,2021-06-25 14:00:00,AAVE/USDT,192.43000000,195.33000000,188.75000000,190.18000000,6881.70970000,1321386.60949600,4009
1624626000000,2021-06-25 13:00:00,AAVE/USDT,191.97000000,194.22000000,189.07000000,192.40000000,7835.59600000,1504226.74700700,4334
1624622400000,2021-06-25 12:00:00,AAVE/USDT,191.87000000,195.48000000,189.87000000,192.03000000,7867.91250000,1513237.07709700,4234
1624618800000,2021-06-25 11:00:00,AAVE/USDT,196.49000000,197.43000000,190.39000000,191.86000000,18870.71470000,3638242.48174800,6277
1624615200000,2021-06-25 10:00:00,AAVE/USDT,197.89000000,199.93000000,194.28000000,196.53000000,9572.61640000,1881446.05837400,5279
1624611600000,2021-06-25 09:00:00,AAVE/USDT,201.50000000,203.69000000,197.55000000,197.81000000,7596.23330000,1526068.13029800,4043
1624608000000,2021-06-25 08:00:00,AAVE/USDT,202.48000000,202.49000000,197.73000000,201.53000000,11951.70070000,2393326.33555700,7139
1624604400000,2021-06-25 07:00:00,AAVE/USDT,205.77000000,205.82000000,201.10000000,202.43000000,10072.92040000,2041578.47711100,5750
1624600800000,2021-06-25 06:00:00,AAVE/USDT,205.38000000,207.41000000,203.23000000,205.86000000,5902.38460000,1214656.29006700,3423
1624597200000,2021-06-25 05:00:00,AAVE/USDT,207.53000000,209.04000000,205.27000000,205.42000000,4321.65150000,893064.01124000,3146
1624593600000,2021-06-25 04:00:00,AAVE/USDT,210.51000000,211.18000000,206.95000000,207.54000000,3005.42570000,627050.85624800,2041
1624590000000,2021-06-25 03:00:00,AAVE/USDT,211.37000000,211.61000000,207.84000000,210.58000000,6106.97720000,1279194.85951500,3027
1624586400000,2021-06-25 02:00:00,AAVE/USDT,210.05000000,213.44000000,209.43000000,211.39000000,6330.95570000,1340506.01194500,4585
1624582800000,2021-06-25 01:00:00,AAVE/USDT,209.89000000,210.37000000,206.36000000,210.21000000,10160.82270000,2112532.40877700,4649
1624579200000,2021-06-25 00:00:00,AAVE/USDT,211.37000000,214.86000000,209.63000000,209.93000000,6896.55710000,1466866.70405700,3703
1624575600000,2021-06-24 23:00:00,AAVE/USDT,210.79000000,212.16000000,209.01000000,211.28000000,3653.93590000,770895.27317400,2023
1624572000000,2021-06-24 22:00:00,AAVE/USDT,212.13000000,212.32000000,208.21000000,210.75000000,4940.81210000,1038116.55980000,2691
1624568400000,2021-06-24 21:00:00,AAVE/USDT,213.11000000,213.19000000,210.64000000,212.06000000,3164.96430000,671252.96036300,1799
1624564800000,2021-06-24 20:00:00,AAVE/USDT,215.13000000,216.53000000,212.14000000,213.14000000,4725.99180000,1009874.62980800,2482
1624561200000,2021-06-24 19:00:00,AAVE/USDT,215.94000000,216.13000000,213.21000000,215.13000000,2646.48050000,567973.62735300,1896
1624557600000,2021-06-24 18:00:00,AAVE/USDT,216.75000000,218.38000000,214.89000000,215.94000000,12546.69110000,2721063.80102900,5514
1624554000000,2021-06-24 17:00:00,AAVE/USDT,213.03000000,217.04000000,213.03000000,216.59000000,9453.47830000,2034091.42377900,6115
1624550400000,2021-06-24 16:00:00,AAVE/USDT,208.53000000,213.71000000,207.36000000,213.21000000,10446.29900000,2200004.60937400,4806
1624546800000,2021-06-24 15:00:00,AAVE/USDT,204.88000000,215.20000000,204.71000000,208.56000000,22701.00710000,4784947.94049800,10391
1624543200000,2021-06-24 14:00:00,AAVE/USDT,205.75000000,206.14000000,203.34000000,204.93000000,3566.82430000,729433.90519300,2066
1624539600000,2021-06-24 13:00:00,AAVE/USDT,206.97000000,207.21000000,204.39000000,205.76000000,4382.59190000,900132.32893400,2061
1624536000000,2021-06-24 12:00:00,AAVE/USDT,204.60000000,207.41000000,204.46000000,206.94000000,9485.63590000,1953078.70452500,5033
1624532400000,2021-06-24 11:00:00,AAVE/USDT,199.52000000,205.16000000,199.52000000,204.71000000,11093.40060000,2244774.44149800,5706
1624528800000,2021-06-24 10:00:00,AAVE/USDT,201.89000000,203.53000000,199.21000000,199.52000000,6969.20830000,1402739.84780800,3499
1624525200000,2021-06-24 09:00:00,AAVE/USDT,203.54000000,203.76000000,201.00000000,201.89000000,7137.35010000,1444421.66025200,3196
1624521600000,2021-06-24 08:00:00,AAVE/USDT,199.40000000,203.66000000,198.53000000,203.58000000,10926.07640000,2192230.90124000,5356
1624518000000,2021-06-24 07:00:00,AAVE/USDT,200.49000000,202.32000000,198.52000000,199.36000000,8371.70160000,1678014.39256200,4227
1624514400000,2021-06-24 06:00:00,AAVE/USDT,200.57000000,201.47000000,197.55000000,200.56000000,7852.46370000,1566498.36063600,3767
1624510800000,2021-06-24 05:00:00,AAVE/USDT,196.94000000,200.72000000,195.62000000,200.39000000,7903.15440000,1567490.25311400,3873
1624507200000,2021-06-24 04:00:00,AAVE/USDT,198.11000000,200.00000000,195.77000000,196.94000000,8337.73990000,1648916.69731100,3971
1624503600000,2021-06-24 03:00:00,AAVE/USDT,193.71000000,199.58000000,193.15000000,198.20000000,12918.79620000,2546976.13183500,4845
1624500000000,2021-06-24 02:00:00,AAVE/USDT,197.18000000,198.72000000,193.08000000,193.67000000,13959.79330000,2725609.79951000,5573
1624496400000,2021-06-24 01:00:00,AAVE/USDT,202.31000000,204.35000000,196.17000000,197.40000000,25345.04560000,5057760.01341100,9328
1624492800000,2021-06-24 00:00:00,AAVE/USDT,207.53000000,209.93000000,202.20000000,202.35000000,10933.93650000,2258441.78848000,5138
1624489200000,2021-06-23 23:00:00,AAVE/USDT,204.12000000,208.42000000,201.31000000,207.65000000,10027.01470000,2061293.71961900,4080
1624485600000,2021-06-23 22:00:00,AAVE/USDT,203.09000000,205.19000000,200.71000000,204.26000000,8160.58000000,1660809.02955600,3579
1624482000000,2021-06-23 21:00:00,AAVE/USDT,200.65000000,205.74000000,199.91000000,203.17000000,8362.69500000,1691808.46813100,4078
1624478400000,2021-06-23 20:00:00,AAVE/USDT,201.15000000,204.88000000,199.95000000,200.77000000,12957.43160000,2618967.08012500,6632
1624474800000,2021-06-23 19:00:00,AAVE/USDT,205.57000000,207.67000000,201.16000000,201.16000000,7798.15620000,1596469.79166400,3704
1624471200000,2021-06-23 18:00:00,AAVE/USDT,210.80000000,210.80000000,204.83000000,205.70000000,12036.66020000,2495689.29206200,4971
1624467600000,2021-06-23 17:00:00,AAVE/USDT,213.70000000,214.44000000,209.92000000,210.82000000,13681.75610000,2894780.83882000,5173
1624464000000,2021-06-23 16:00:00,AAVE/USDT,212.31000000,216.87000000,210.32000000,213.58000000,11568.55980000,2473803.02939700,5267
1624460400000,2021-06-23 15:00:00,AAVE/USDT,216.97000000,217.26000000,210.76000000,212.33000000,15794.87900000,3370523.07949100,7424
1624456800000,2021-06-23 14:00:00,AAVE/USDT,216.67000000,219.30000000,214.32000000,216.98000000,11806.14190000,2556863.47531900,6105
1624453200000,2021-06-23 13:00:00,AAVE/USDT,219.62000000,225.30000000,216.08000000,216.95000000,18493.29560000,4092101.04939400,8809
1624449600000,2021-06-23 12:00:00,AAVE/USDT,219.38000000,221.75000000,218.58000000,219.61000000,8471.84240000,1861770.19475100,3915
1624446000000,2021-06-23 11:00:00,AAVE/USDT,222.97000000,226.11000000,218.76000000,219.38000000,10464.58690000,2321012.07742500,5049
1624442400000,2021-06-23 10:00:00,AAVE/USDT,219.36000000,224.06000000,218.30000000,222.88000000,7969.06980000,1761872.19665000,3788
1624438800000,2021-06-23 09:00:00,AAVE/USDT,219.43000000,222.76000000,219.04000000,219.21000000,14215.26920000,3136255.39362800,5463
1624435200000,2021-06-23 08:00:00,AAVE/USDT,225.10000000,226.73000000,219.35000000,219.42000000,13031.19840000,2911182.65451900,7156
1624431600000,2021-06-23 07:00:00,AAVE/USDT,228.02000000,229.60000000,224.57000000,224.97000000,18402.66290000,4192559.31748300,9976
1624428000000,2021-06-23 06:00:00,AAVE/USDT,228.56000000,229.65000000,226.44000000,228.00000000,21089.57980000,4813577.04229600,9479
1624424400000,2021-06-23 05:00:00,AAVE/USDT,221.93000000,228.77000000,219.65000000,228.57000000,21817.38090000,4893029.64449100,11164
1624420800000,2021-06-23 04:00:00,AAVE/USDT,217.44000000,225.22000000,216.73000000,221.93000000,24355.34270000,5370194.58437400,10212
1624417200000,2021-06-23 03:00:00,AAVE/USDT,219.49000000,220.17000000,215.58000000,217.49000000,17047.06880000,3701706.74676300,7626
1624413600000,2021-06-23 02:00:00,AAVE/USDT,220.55000000,223.86000000,218.61000000,219.62000000,15753.96240000,3478876.69720500,7212
1624410000000,2021-06-23 01:00:00,AAVE/USDT,215.04000000,220.73000000,213.45000000,220.40000000,20374.61700000,4429146.83639400,10185
1624406400000,2021-06-23 00:00:00,AAVE/USDT,206.14000000,216.00000000,196.90000000,215.04000000,42279.63780000,8695815.17587000,18974
1624402800000,2021-06-22 23:00:00,AAVE/USDT,209.36000000,210.85000000,201.85000000,206.12000000,15469.37210000,3177459.40854000,6307
1624399200000,2021-06-22 22:00:00,AAVE/USDT,207.05000000,211.79000000,205.76000000,209.44000000,9917.28160000,2070886.12519300,4531
1624395600000,2021-06-22 21:00:00,AAVE/USDT,214.14000000,214.87000000,205.25000000,207.11000000,8817.33840000,1843609.17176000,5245
1624392000000,2021-06-22 20:00:00,AAVE/USDT,206.44000000,215.27000000,206.04000000,214.14000000,12760.70110000,2699035.42291300,5993
